	term	sem	class	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	RICF
9451	MRP14_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	160.0	-0.00044130261499397694	-0.0002509284794403044
9452	MRP14_lex	G#DNA_domain_or_region	nucleotide	1	6	7.600902459542082	11.009194062051987	inf	6.0	960.0	-0.00044130261499397694	1.791508540748616
9453	MRP14_promoter_activity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	160.0	-0.00044130261499397694	-0.0002509284794403044
9454	MRP14_promoter_lex	G#DNA_domain_or_region	nucleotide	1	3	7.600902459542082	11.702341242611933	inf	3.0	480.0	-0.00044130261499397694	1.0983613601886706
9455	MRP8_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	160.0	-0.00044130261499397694	-0.0002509284794403044
9456	MRP_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	123.0	-0.00033925138527801657	-0.0002509284794403044
9457	MR_lex	G#protein_family_or_group	amino_acid	6	14	5.809142990314028	10.161896201664785	inf	2.3333333333333335	441.0	-0.0036159233016059833	0.8456675470725106
9458	MS-2_lex	G#protein_molecule	amino_acid	1	4	7.600902459542082	11.414659170160153	inf	4.0	940.0	-0.0006481632157738781	1.3860434326404505
9459	MS-2beta_lex	G#protein_molecule	amino_acid	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	470.0	-0.0006481632157738781	0.6928962520805051
9460	MS-2gamma_lex	G#protein_molecule	amino_acid	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	470.0	-0.0006481632157738781	0.6928962520805051
9461	MS-like_disease_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	141.0	-0.00038889792946361634	-0.0002509284794403044
9462	MS2-HBx_fusion_protein_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	153.0	-0.00042199562558842274	-0.0002509284794403044
9463	MSR_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	210.0	-0.0005792096821807258	-0.0002509284794403044
9464	MSR_level_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	210.0	-0.0005792096821807258	-0.0002509284794403044
9465	MSR_lex	G#protein_complex	amino_acid	1	11	7.600902459542082	10.403058258481673	inf	11.0	2310.0	-0.0005792096821807258	2.3976443443189304
9466	MSR_mRNA_lex	G#RNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	210.0	-0.0005792096821807258	-0.0002509284794403044
9467	MSR_promoter-reporter_gene_construct_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	210.0	-0.0005792096821807258	-0.0002509284794403044
9468	MSR_promoter_AP-1/ets_element_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	210.0	-0.0005792096821807258	-0.0002509284794403044
9469	MSR_promoter_activity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	210.0	-0.0005792096821807258	-0.0002509284794403044
9470	MSR_promoter_lex	G#DNA_domain_or_region	nucleotide	1	3	7.600902459542082	11.702341242611933	inf	3.0	630.0	-0.0005792096821807258	1.0983613601886706
9471	MSV_LTR_promoter_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	186.0	-0.0005130142899307799	-0.0002509284794403044
9472	MSV_lex	G#virus	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	186.0	-0.0005130142899307799	-0.0002509284794403044
9473	MS_lex	G#other_name	other	3	10	6.502290170873972	10.498368438285997	inf	3.3333333333333335	593.0	-0.0015969638380095574	1.203164971531793
9474	MT-2_cell_lex	G#cell_line	cell	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	426.0	-0.0005874841062120106	0.6928962520805051
9475	MT-2_lex	G#cell_line	cell	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	252.5	-0.0013928613785760824	-0.0005316994476203263
9476	MT-I_lex	G#cell_line	cell	1	4	7.600902459542082	11.414659170160153	inf	4.0	968.0	-0.0006674702051798764	1.3860434326404505
9477	MT4_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	160.0	-0.00044130261499453205	-0.0002509284794403044
9478	MTBE_lex	G#other_organic_compound	amino_acid	1	7	7.600902459542082	10.85504338222473	inf	7.0	1897.0	-0.0007474563041469651	1.9456592205758731
9479	MTCP1/A1_transcript_lex	G#RNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	212.0	-0.000584725964868138	-0.0002509284794403044
9480	MTCP1/c6.1B_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	212.0	-0.000584725964868138	-0.0002509284794403044
9481	MTCP1_gene_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	196.0	-0.0005405957033689512	-0.0002509284794403044
9482	MTCP1_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	424.0	-0.000584725964868138	0.6928962520805051
9483	MTCP1_locus_configuration_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	196.0	-0.0005405957033689512	-0.0002509284794403044
9484	MTCP1_locus_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	196.0	-0.0005405957033689512	-0.0002509284794403044
9485	MTCP1_putative_oncogene_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	196.0	-0.0005405957033689512	-0.0002509284794403044
9486	MTCP1_rearrangement_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	196.0	-0.0005405957033689512	-0.0002509284794403044
9487	MTHC_lex	G#cell_line	cell	1	5	7.600902459542082	11.191515618845942	inf	5.0	1560.0	-0.0008605400992393042	1.609186983954661
9488	MTHC_line_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	312.0	-0.0008605400992393042	-0.0002509284794403044
9489	MTHC_system_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	312.0	-0.0008605400992393042	-0.0002509284794403044
9490	MTIIa_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	235.0	-0.0006481632157742112	-0.0002509284794403044
9491	MTIIa_mRNA_level_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	235.0	-0.0006481632157742112	-0.0002509284794403044
9492	MTIIa_mRNA_lex	G#RNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	235.0	-0.0006481632157742112	-0.0002509284794403044
9493	MTS1_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	206.0	-0.0005681771168057903	-0.0002509284794403044
9494	MTS1_tumor_suppressor_gene_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	206.0	-0.0005681771168057903	-0.0002509284794403044
9495	MVEC_lex	G#cell_line	cell	1	3	7.600902459542082	11.702341242611933	inf	3.0	765.0	-0.0007033260426477783	1.0983613601886706
9496	MYC_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	138.0	-0.0003806235054324425	-0.0002509284794403044
9497	MYH11_gene_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	148.0	-0.00040820491886972565	-0.0002509284794403044
9498	MYH11_genomic_rearrangement_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	254.0	-0.0007005679013049049	-0.0002509284794403044
9499	MYH11_lex	G#DNA_domain_or_region	nucleotide	1	7	7.600902459542082	10.85504338222473	inf	7.0	1778.0	-0.0007005679013049049	1.9456592205758731
9500	MYH11_transcript_lex	G#RNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	254.0	-0.0007005679013049049	-0.0002509284794403044
9501	MZF-1_binding_site_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	450.0	-0.0006205818023355958	0.6928962520805051
9502	MZF-1_expression_vector_lex	G#other_artificial_source	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	225.0	-0.0006205818023355958	-0.0002509284794403044
9503	MZF-1_lex	G#protein_molecule	amino_acid	4	20	6.214608098422191	9.805221257726052	inf	5.0	1063.25	-0.001996894332846999	1.6083553756111026
9504	MZF-1_mRNA_lex	G#RNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	246.0	-0.0006785027705530355	-0.0002509284794403044
9505	MZF-1_modification_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	225.0	-0.0006205818023355958	-0.0002509284794403044
9506	MZF-1_transcriptional_regulation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	225.0	-0.0006205818023355958	-0.0002509284794403044
9507	MZF-2_lex	G#protein_molecule	amino_acid	1	6	7.600902459542082	11.009194062051987	inf	6.0	924.0	-0.0004247537669328505	1.791508540748616
9508	MZF-2_mRNA_lex	G#RNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	154.0	-0.0004247537669328505	-0.0002509284794403044
9509	MZF1_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	180.0	-0.0004964654418686543	-0.0002509284794403044
9510	MZF_protein_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	154.0	-0.0004247537669328505	-0.0002509284794403044
9511	M_phi_lex	G#cell_line	cell	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	402.0	-0.0005543864100874263	0.6928962520805051
9512	Mac-1_cell_surface_antigen_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	218.0	-0.0006012748129293755	-0.0002509284794403044
9513	Mac-1_cell_surface_antigen_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	218.0	-0.0006012748129293755	-0.0002509284794403044
9514	Mac-1_lex	G#protein_molecule	amino_acid	1	3	7.600902459542082	11.702341242611933	inf	3.0	603.0	-0.0005543864100878704	1.0983613601886706
9515	Mac-2_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	269.0	-0.0007419400214597749	-0.0002509284794403044
9516	Macrophage_migration_inhibitory_related_protein_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	160.0	-0.00044130261499397694	-0.0002509284794403044
9517	Maltose_Binding_Protein_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	176.0	-0.00048543287649549516	-0.0002509284794403044
9518	ManLAM-mediated_activation_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	448.0	-0.0006178236609916121	0.6928962520805051
9519	ManLAM_lex	G#carbohydrate	amino_acid	1	7	7.600902459542082	10.85504338222473	inf	7.0	1568.0	-0.0006178236609916121	1.9456592205758731
9520	Marek's_disease_virus_lex	G#virus	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	122.0	-0.0003364932439330337	-0.0002509284794403044
9521	Max_lex	G#protein_molecule	amino_acid	1	3	7.600902459542082	11.702341242611933	inf	3.0	339.0	-0.0003116699718411775	1.0983613601886706
9522	Mch_2_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	247.0	-0.0006812609118981294	-0.0002509284794403044
9523	Mch_3_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	247.0	-0.0006812609118981294	-0.0002509284794403044
9524	Mediterranean_diet_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	234.0	-0.0006454050744297835	-0.0002509284794403044
9525	Megakaryocyte/Platelet-specific_enhancer_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	157.0	-0.0004330281909639133	-0.0002509284794403044
9526	Methylation_interference_analysis_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	216.0	-0.0005957585302418522	-0.0002509284794403044
9527	Mg2+_lex	G#atom	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	119.0	-0.0003282188199020819	-0.0002509284794403044
9528	Mi-2-HDAC_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	107.0	-0.0002951211237787188	-0.0002509284794403044
9529	Mice_lex	G#multi_cell	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	139.0	-0.00038338164677587105	-0.0002509284794403044
9530	MiniMACS_separation_unit_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	240.0	-0.0006619539224921311	-0.0002509284794403044
9531	Mls_antigen_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	174.0	-0.0004799165938069727	-0.0002509284794403044
9532	Mn-SOD_RNA_protein_level_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	210.0	-0.000579209682181614	-0.0002509284794403044
9533	Mn-SOD_expression_lex	G#other_name	other	1	3	7.600902459542082	11.702341242611933	inf	3.0	630.0	-0.000579209682181614	1.0983613601886706
9534	Mn-SOD_lex	G#protein_molecule	amino_acid	1	5	7.600902459542082	11.191515618845942	inf	5.0	1050.0	-0.000579209682181614	1.609186983954661
9535	Mn-dependent_superoxide_dismutase_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	210.0	-0.000579209682181614	-0.0002509284794403044
9536	Mn_SOD_lex	G#protein_molecule	amino_acid	1	5	7.600902459542082	11.191515618845942	inf	5.0	895.0	-0.0004937073005247816	1.609186983954661
9537	Mn_SOD_mRNA_lex	G#RNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	179.0	-0.0004937073005247816	-0.0002509284794403044
9538	MnlI-AluI_fragment_lex	G#DNA_domain_or_region	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	404.0	-0.0005571445514304108	0.6928962520805051
9539	MoAb_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	244.0	-0.0006729864878672887	-0.0002509284794403044
9540	Mo_T-lymphoid_HTLV-II_infected_cell_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	111.0	-0.0003061536891533212	-0.0002509284794403044
9541	Mo_lex	G#cell_type	cell	1	3	7.600902459542082	11.702341242611933	inf	3.0	549.0	-0.000504739865899495	1.0983613601886706
9542	Molecular-biologic_aspect_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	84.0	-0.00023168387287308967	-0.0002509284794403044
9543	Moloney_murine_sarcoma_virus_lex	G#virus	multi_cell	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	372.0	-0.0005130142899307799	0.6928962520805051
9544	Molt-4_cell_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	190.0	-0.0005240468553069366	-0.0002509284794403044
9545	Molt-4_lex	G#cell_line	cell	4	4	6.214608098422191	11.414659170160153	0.6641177282598759	1.0	179.5	-0.0019803454847858726	-0.0010825368229987475
9546	Molt4_c-myc_mRNA_lex	G#RNA_molecule	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	115.0	-0.00031718625452770155	-0.0002509284794403044
9547	Molt_4_T_cell_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	303.0	-0.0008357168271463378	-0.0002509284794403044
9548	Mono_A_lex	G#protein_complex	amino_acid	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	428.0	-0.0005902422475561053	0.6928962520805051
9549	Mono_B_lex	G#protein_complex	amino_acid	1	2	7.600902459542082	12.107806350720098	311.07403557203764	2.0	428.0	-0.0005902422475561053	0.6928962520805051
9550	Mono_Mac-6_cell_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	207.0	-0.0005709352581495519	-0.0002509284794403044
9551	Mono_Mac_1_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	303.0	-0.0008357168271463378	-0.0002509284794403044
9552	Mono_Mac_6_cell_lex	G#cell_line	cell	3	4	6.502290170873972	11.414659170160153	97.75425464500016	1.3333333333333333	346.66666666666663	-0.002212029357658518	0.2868742396576369
9553	Mono_Mac_6_lex	G#cell_line	cell	6	8	5.809142990314028	10.721511989600208	97.08561157423847	1.3333333333333333	322.16666666666663	-0.003839332750448121	0.2860517591370879
9554	Mononuclear_leukocyte_glucocorticoid_receptor_binding_characteristic_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	205.0	-0.0005654189754614736	-0.0002509284794403044
9555	Mononuclear_leukocyte_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	135.0	-0.000372349081403045	-0.0002509284794403044
9556	Mpl_homodimerization_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	133.0	-0.0003668327987143005	-0.0002509284794403044
9557	Mpl_receptor_binding_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	133.0	-0.0003668327987143005	-0.0002509284794403044
9558	Mpl_receptor_lex	G#protein_family_or_group	amino_acid	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	266.0	-0.0003668327987143005	0.6928962520805051
9559	Mr_28,000_protein_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	261.0	-0.000719874890709904	-0.0002509284794403044
9560	MyD88-/-_Th1-developing_cell_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	121.0	-0.0003337351025893831	-0.0002509284794403044
9561	MyD88_gene_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	121.0	-0.0003337351025893831	-0.0002509284794403044
9562	MyD88_lex	G#protein_molecule	amino_acid	3	6	6.502290170873972	11.009194062051987	inf	2.0	255.66666666666666	-0.0011142891028597113	0.6923393477658024
9563	Myb-Ets_oncoprotein_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	157.0	-0.0004330281909629141	-0.0002509284794403044
9564	Myb-transformed_hematopoietic_cell_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	312.0	-0.0008605400992393042	-0.0002509284794403044
9565	Myb:Maf_complex_lex	G#protein_complex	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	187.0	-0.0005157724312754297	-0.0002509284794403044
