	term	IDF	ICF	Chi-sq	CG	ICB	DoP	RICF
9159	M._tuberculosis_ManLAM_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	224.0	-0.0006178236609916121	-0.0002509284794403044
9160	M._tuberculosis_lex	6.214608098422191	10.028364809040262	inf	4.0	832.5	-0.0023306294354373813	1.385211824296892
9161	M0/M1_leukemic_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	191.0	-0.0005268049966502542	-0.0002509284794403044
9162	M1-CAT_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	352.0	-0.0004854328764932747	0.6928962520805051
9163	M10-expressing_CEM_clone_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	195.0	-0.0005378375620239684	-0.0002509284794403044
9164	M10-expressing_cell_line_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	195.0	-0.0005378375620239684	-0.0002509284794403044
9165	M10_lex	7.600902459542082	11.414659170160153	inf	4.0	780.0	-0.0005378375620239684	1.3860434326404505
9166	M1_cell_lex	6.907755278982137	12.107806350720098	0.688948203990155	1.0	147.0	-0.0008108935550533714	-0.0005316994476203263
9167	M1_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	149.0	-0.0004109630602147085	-0.0002509284794403044
9168	M2-type_leukemic_blast_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	191.0	-0.0005268049966502542	-0.0002509284794403044
9169	M2-type_leukemic_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	191.0	-0.0005268049966502542	-0.0002509284794403044
9170	M22_lex	6.502290170873972	11.414659170160153	97.75425464500107	1.3333333333333333	259.0	-0.0017100476331025627	0.2868742396576369
9171	M2_blast_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	191.0	-0.0005268049966502542	-0.0002509284794403044
9172	M2_leukemic_blast_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	191.0	-0.0005268049966502542	-0.0002509284794403044
9173	M2_leukemic_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	191.0	-0.0005268049966502542	-0.0002509284794403044
9174	M32_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	458.0	-0.0006316143677113084	0.6928962520805051
9175	M3_leukemic_cell_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	191.0	-0.0005268049966502542	-0.0002509284794403044
9176	M41_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	229.0	-0.0006316143677113084	-0.0002509284794403044
9177	M44_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	160.0	-0.00044130261499397694	-0.0002509284794403044
9178	M47_lex	6.907755278982137	11.702341242611933	159.46644784256102	1.5	267.5	-0.0010425774279243516	0.40493340866054517
9179	M47_mutation_lex	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	157.0	-0.00043302819096413536	-0.0002509284794403044
9180	M4_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	190.0	-0.0005240468553069366	-0.0002509284794403044
9181	M67_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	160.0	-0.00044130261499397694	-0.0002509284794403044
9182	M7_(amino_acids_29CP-AS)_Tax1_mutant_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	221.0	-0.0006095492369607713	-0.0002509284794403044
9183	M7_blast_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	112.0	-0.000308911830497971	-0.0002509284794403044
9184	M7_lex	6.907755278982137	11.009194062051987	inf	3.0	324.5	-0.0005543864100878704	1.0980805892204906
9185	MAD-3_cDNA_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	117.0	-0.0003227025372146697	-0.0002509284794403044
9186	MAD-3_lex	6.214608098422191	10.85504338222473	inf	1.75	371.75	-0.002132043258689209	0.5585332511124239
9187	MAD-3_protein_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	117.0	-0.0003227025372146697	-0.0002509284794403044
9188	MAD3/I_kappa_B_alpha_lex	7.600902459542082	12.107806350720098	311.07403557203764	2.0	400.0	-0.0005516282687426655	0.6928962520805051
9189	MAD3_lex	6.214608098422191	10.721511989600208	inf	2.0	406.0	-0.002360968990217982	0.6920646437369466
9190	MAD3_mRNA_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	192.0	-0.0005295631379929056	-0.0002509284794403044
9191	MALT_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	187.0	-0.0005157724312753187	-0.0002509284794403044
9192	MAP-Erk_cascade_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	233.0	-0.0006426469330856888	-0.0002509284794403044
9193	MAPK-dependent_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	268.0	-0.0007391818801150141	-0.0002509284794403044
9194	MAPK/ERK-specific_inhibitor_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	230.0	-0.0006343725090541819	-0.0002509284794403044
9195	MAPK/extracellular_signal-regulated_kinase_kinase_(MAPK_kinase)_inhibitor_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	234.0	-0.0006454050744288953	-0.0002509284794403044
9196	MAPKK-1_lex	7.600902459542082	11.414659170160153	inf	4.0	768.0	-0.0005295631379940158	1.3860434326404505
9197	MAPK_activation_lex	6.907755278982137	11.414659170160153	587.7461828458289	2.0	444.5	-0.0011611775057029927	0.6926154811123251
9198	MAPK_activity_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	166.0	-0.00045785146305754587	-0.0002509284794403044
9199	MAPK_kinase-1_lex	7.600902459542082	11.702341242611933	inf	3.0	543.0	-0.0004992235832126379	1.0983613601886706
9200	MAPK_kinase_1_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	157.0	-0.0004330281909639133	-0.0002509284794403044
9201	MAPK_lex	4.8283137373023015	9.163367371553656	inf	2.375	471.0625	-0.008100661126481334	0.8606289976622836
9202	MAPK_p38_lex	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	161.0	-0.00044406075633818265	-0.0002509284794403044
9203	MAPK_pathway_lex	6.214608098422191	11.191515618845942	66.44304413762418	1.25	282.5	-0.002482327209340718	0.22206101449121185
9204	MAPK_response_lex	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	201.0	-0.0005543864100865381	-0.0002509284794403044
9205	MAP_ERK_kinase_kinase-1_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	160.0	-0.00044130261499442103	-0.0002509284794403044
9206	MAP_kinase-related_kinase_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	232.0	-0.000639888791741372	-0.0002509284794403044
9207	MAP_kinase-specific_phosphatase_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	187.0	-0.0005157724312756518	-0.0002509284794403044
9208	MAP_kinase_(MAPK)_pathways_lex	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	161.0	-0.00044406075633818265	-0.0002509284794403044
9209	MAP_kinase_cascade_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	157.0	-0.0004330281909639133	-0.0002509284794403044
9210	MAP_kinase_extracellular_signal-regulated_kinase_(ERK)_2_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	216.0	-0.0005957585302419632	-0.0002509284794403044
9211	MAP_kinase_extracellular_signal-regulated_kinase_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	216.0	-0.0005957585302419632	-0.0002509284794403044
9212	MAP_kinase_lex	5.298317366548036	10.092903330177833	157.06539281411997	1.5	273.0	-0.0051163521925865485	0.40274025671800473
9213	MAP_kinase_p38_lex	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	161.0	-0.00044406075633818265	-0.0002509284794403044
9214	MAP_kinase_pathway_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	157.0	-0.0004330281909639133	-0.0002509284794403044
9215	MAP_kinase_signal_transduction_pathway_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	187.0	-0.0005157724312756518	-0.0002509284794403044
9216	MAP_kinases/extracellular_signal_regulated_kinase_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	187.0	-0.0005157724312756518	-0.0002509284794403044
9217	MAPk_kinase_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	191.0	-0.0005268049966503652	-0.0002509284794403044
9218	MAPk_lex	6.907755278982137	12.107806350720098	0.688948203990155	1.0	175.5	-0.000968107611644009	-0.0005316994476203263
9219	MAR-BP1/enhancer_interaction_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	210.0	-0.0005792096821793935	-0.0002509284794403044
9220	MAR-BP1_binding_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	210.0	-0.0005792096821793935	-0.0002509284794403044
9221	MAR-BP1_lex	7.600902459542082	11.191515618845942	inf	5.0	1050.0	-0.0005792096821793935	1.609186983954661
9222	MAR-binding_protein_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	210.0	-0.0005792096821793935	-0.0002509284794403044
9223	MARCKS-related_protein_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	123.0	-0.00033925138527801657	-0.0002509284794403044
9224	MARCKS_lex	7.600902459542082	12.107806350720098	311.0740355720358	2.0	246.0	-0.00033925138527801657	0.6928962520805051
9225	MAR_lex	7.600902459542082	11.702341242611933	inf	3.0	630.0	-0.0005792096821793935	1.0983613601886706
9226	MAZ_lex	7.600902459542082	12.107806350720098	311.07403557203764	2.0	278.0	-0.00038338164677786946	0.6928962520805051
9227	MAZ_transcription_factor_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	139.0	-0.00038338164677786946	-0.0002509284794403044
9228	MBC_lex	6.907755278982137	10.85504338222473	inf	3.5	618.5	-0.0009239773501455995	1.2522312690477477
9229	MBP-HBD_complex_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	218.0	-0.0006012748129303747	-0.0002509284794403044
9230	MBP-HBD_lex	7.600902459542082	12.107806350720098	311.07403557203764	2.0	436.0	-0.0006012748129303747	0.6928962520805051
9231	MBP-induced_release_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	208.0	-0.0005736933994933135	-0.0002509284794403044
9232	MBP_gene_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	257.0	-0.0007088423253350795	-0.0002509284794403044
9233	MBP_gene_transcription_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	257.0	-0.0007088423253350795	-0.0002509284794403044
9234	MBP_lex	5.654992310486769	9.622899700932097	inf	3.4285714285714284	735.1428571428571	-0.0038062350543229817	1.2302397194800427
9235	MBP_promoter_lex	7.600902459542082	11.702341242611933	inf	3.0	771.0	-0.0007088423253350795	1.0983613601886706
9236	MBP_promoter_region_lex	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	257.0	-0.0007088423253350795	-0.0002509284794403044
9237	MC1288_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	197.0	-0.0005433538447126018	-0.0002509284794403044
9238	MC1627_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	197.0	-0.0005433538447126018	-0.0002509284794403044
9239	MC38_colon_adenocarcinoma_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	163.0	-0.00044957703902592794	-0.0002509284794403044
9240	MC903_lex	6.907755278982137	11.191515618845942	inf	2.5	504.0	-0.0011170472442045831	0.9157590324265357
9241	MCF-Fas_cell_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	450.0	-0.0006205818023361509	0.6928962520805051
9242	MCF13_murine_leukemia_virus_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	56.0	-0.0001544559152485414	-0.0002509284794403044
9243	MCM_family_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	134.0	-0.00036959094005861726	-0.0002509284794403044
9244	MCM_gene_product_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	134.0	-0.00036959094005861726	-0.0002509284794403044
9245	MCM_lex	7.600902459542082	10.85504338222473	inf	7.0	1533.0	-0.0006040329542731371	1.9456592205758731
9246	MCP-1_RNA_level_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	200.0	-0.0005516282687436647	-0.0002509284794403044
9247	MCP-1_RNA_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	200.0	-0.0005516282687436647	-0.0002509284794403044
9248	MCP-1_expression_lex	6.907755278982137	11.414659170160153	587.7461828458307	2.0	481.5	-0.0015528335765109258	0.6926154811123251
9249	MCP-1_gene_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	224.0	-0.0006178236609928334	-0.0002509284794403044
9250	MCP-1_induction_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	200.0	-0.0005516282687436647	-0.0002509284794403044
9251	MCP-1_lex	5.403677882205863	9.190035618635818	inf	4.111111111111111	888.1111111111111	-0.005552138524892558	1.411242147698493
9252	MCP-1_production_lex	6.907755278982137	11.702341242611933	159.46644784256102	1.5	353.0	-0.001282535724827838	0.40493340866054517
9253	MCR_lex	7.600902459542082	11.191515618845942	inf	5.0	1200.0	-0.000661953922491465	1.609186983954661
9254	MDD_lex	6.907755278982137	10.603728953943824	inf	4.5	816.5	-0.000984656459707245	1.5035456973286543
9255	MDD_patient_lex	7.600902459542082	12.107806350720098	311.07403557203764	2.0	410.0	-0.0005654189754614736	0.6928962520805051
9256	MDHM-induced_increase_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	253.0	-0.0006978097599608102	-0.0002509284794403044
9257	MDHM_lex	7.600902459542082	10.603728953943824	inf	9.0	2277.0	-0.0006978097599608102	2.1969736488567797
9258	MDM_lex	6.907755278982137	10.603728953943824	inf	4.5	780.0	-0.0009598331876121691	1.5035456973286543
9259	MDMac_lex	7.600902459542082	11.191515618845942	inf	5.0	845.0	-0.0004661258870886087	1.609186983954661
9260	MDP_lex	7.600902459542082	11.702341242611933	inf	3.0	831.0	-0.0007640051522096458	1.0983613601886706
9261	MDS1-EVI1_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	147.0	-0.00040544677752696323	-0.0002509284794403044
9262	MDS1/EVI1_lex	7.600902459542082	10.603728953943824	inf	9.0	3465.0	-0.0010618844173302389	2.1969736488567797
9263	MDS_lex	7.600902459542082	12.107806350720098	311.0740355720358	2.0	432.0	-0.0005957585302436286	0.6928962520805051
9264	MDS_progression_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	216.0	-0.0005957585302436286	-0.0002509284794403044
9265	ME1a1_G3AG4AG3_motif_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	139.0	-0.00038338164677786946	-0.0002509284794403044
9266	MEDLINE_search_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	86.0	-0.0002372001555596137	-0.0002509284794403044
9267	MEF2C_activation_lex	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	161.0	-0.00044406075633818265	-0.0002509284794403044
9268	MEF2C_lex	7.600902459542082	11.702341242611933	inf	3.0	483.0	-0.00044406075633818265	1.0983613601886706
9269	MEK-dependent_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	268.0	-0.0007391818801150141	-0.0002509284794403044
9270	MEK/ERK_pathway_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	247.0	-0.0006812609118981294	-0.0002509284794403044
9271	MEK1-interfering_mutant_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	187.0	-0.0005157724312756518	-0.0002509284794403044
9272	MEK1/MEK2_inhibitor_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	268.0	-0.0007391818801150141	-0.0002509284794403044
9273	MEK1S218/222A_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	268.0	-0.0007391818801150141	-0.0002509284794403044
9274	MEK1_kinase_activity_lex	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	221.0	-0.0006095492369606603	-0.0002509284794403044
9275	MEK1_lex	5.991464547107982	10.498368438285997	inf	2.0	397.6	-0.0029043228349300287	0.6917906296032879
9276	MEK2_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	268.0	-0.0007391818801150141	-0.0002509284794403044
9277	MEKK1_lex	7.600902459542082	12.800953531280044	0.70159535792338	1.0	160.0	-0.00044130261499442103	-0.0002509284794403044
9278	MEK_1_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	208.0	-0.0005736933994924254	-0.0002509284794403044
9279	MEK_inhibitor_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	173.0	-0.00047715845246243394	-0.0002509284794403044
9280	MEK_lex	5.809142990314028	10.498368438285997	309.0720411920874	1.6666666666666667	272.5	-0.0029346623897105184	0.5091953104512985
9281	MEL_cell_lex	6.907755278982137	11.702341242611933	159.46644784256102	1.5	279.5	-0.0010012053077684824	0.40493340866054517
9282	MEL_lex	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	196.0	-0.0005405957033687292	-0.0002509284794403044
9283	META(D+)_binding_factor_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	348.0	-0.0004799165938069727	0.6928962520805051
9284	META(D+)_lex	7.600902459542082	10.85504338222473	inf	7.0	1218.0	-0.0004799165938069727	1.9456592205758731
9285	META(D-)_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	174.0	-0.0004799165938069727	-0.0002509284794403044
9286	META(P)_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	174.0	-0.0004799165938069727	-0.0002509284794403044
9287	META_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	348.0	-0.0004799165938069727	0.6928962520805051
9288	MET_lex	7.600902459542082	11.414659170160153	inf	4.0	744.0	-0.0005130142899303358	1.3860434326404505
9289	MET_treatment_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	186.0	-0.0005130142899303358	-0.0002509284794403044
9290	MF_individual_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	88.0	-0.00024271643824724798	-0.0002509284794403044
9291	MG-132_lex	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	223.0	-0.0006150655196486277	-0.0002509284794403044
9292	MG132_lex	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	209.0	-0.0005764515408369641	-0.0002509284794403044
9293	MGC_lex	7.600902459542082	12.107806350720098	311.07403557203673	2.0	442.0	-0.0006095492369618816	0.6928962520805051
9294	MGF-STAT5-like_transcription_factor_lex	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	176.0	-0.00048543287649349676	-0.0002509284794403044
